Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,0.0,1.0,0.6123987547851958,0.0,0.0,0.5744411836158962,1.0
1,0.5,1.0,0.3025785219266238,0.125,0.16666666666666666,0.5373931885097546,1.0
1,0.0,0.0,0.44778803129651024,0.375,0.3333333333333333,0.7476408695413723,1.0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.4895936900036676,1.0
0,0.5,1.0,0.45626973624712763,0.0,0.0,0.4895936900036676,1.0
0,0.5,1.0,0.5705895260910279,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.44778803129651024,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.5897450537859864,0.0,0.0,0.4895936900036676,1.0
1,1.0,0.0,0.4978259932790342,0.125,0.0,0.5118652871156263,1.0
1,1.0,1.0,0.3192163198209954,0.125,0.16666666666666666,0.5103684082298082,1.0
0,1.0,1.0,0.5987240403310208,0.0,0.0,0.4599876370181719,1.0
0,1.0,1.0,0.44034960864719086,0.0,0.0,0.46364860843571937,1.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5734520587995544,1.0
0,1.0,1.0,0.3705765930857424,0.125,0.16666666666666666,0.3574588034684496,0.0
0,1.0,1.0,0.45626973624712763,0.125,0.0,0.5143031687425621,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3464032120058173,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4664848597225169,1.0
1,0.0,0.0,0.43315207853187637,0.0,0.16666666666666666,0.5971016752349488,1.0
0,0.5,0.0,0.5794308998041521,0.0,0.0,0.4895936900036676,1.0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.42022887813169896,0.5
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.42022887813169896,0.5
0,1.0,1.0,0.5897450537859864,0.125,0.6666666666666666,0.5541822734678037,1.0
0,0.5,1.0,0.5289318002833451,0.125,0.0,0.5513742636740908,0.0
0,1.0,0.0,0.6123987547851958,0.0,0.16666666666666666,0.49951692650738605,0.0
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.3270734992848313,1.0
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5067685847733391,0.5
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.36814570743360975,1.0
1,0.0,0.0,0.6852129426187705,0.125,0.0,0.619292123930737,0.0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0.0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
1,0.0,0.0,0.44778803129651024,0.0,0.0,0.6100415266275235,0.0
1,0.0,1.0,0.45626973624712763,0.125,0.0,0.5975972335654521,0.0
0,1.0,1.0,0.3966623340983409,0.125,0.0,0.3077642744612253,1.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.4483469373725304,1.0
0,0.0,1.0,0.43315207853187637,0.0,0.0,0.6729265007057594,0.0
0,1.0,0.0,0.3192163198209954,0.375,0.16666666666666666,0.5236656813522597,1.0
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.6350166209398078,0.0
1,1.0,0.0,0.43315207853187637,0.0,0.0,0.36814570743360975,1.0
0,0.0,1.0,0.4675096096866259,0.0,0.3333333333333333,0.7017072375705354,0.0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.29842237332068233,0.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.4064512868764628,1.0
1,0.0,0.0,0.5987240403310208,0.0,0.0,0.7112289157385866,0.0
1,1.0,0.0,0.27981739789987237,0.0,0.3333333333333333,0.5084610876160014,0.0
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.43828637974458046,1.0
1,0.0,0.0,0.5638056570361273,0.125,0.0,0.5916289642426651,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
0,0.5,1.0,0.3966623340983409,0.0,0.0,0.6173277077533108,1.0
0,1.0,1.0,0.27981739789987237,0.625,0.3333333333333333,0.5850006231744665,1.0
1,0.5,0.0,0.5705895260910279,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.38205665492238094,0.5
1,0.5,0.0,0.3866391952087103,0.0,0.0,0.4805163655076203,0.0
1,0.0,1.0,0.5705895260910279,0.125,0.3333333333333333,0.663972513630626,1.0
1,1.0,1.0,0.42391839883370597,0.0,0.0,0.4117376275840675,1.0
0,1.0,1.0,0.4978259932790342,0.25,0.0,0.43828637974458046,1.0
1,0.0,0.0,0.44034960864719086,0.125,0.0,0.6599819216588341,0.0
1,1.0,0.0,0.44778803129651024,0.0,0.3333333333333333,0.5133270005850489,1.0
0,1.0,1.0,0.43315207853187637,0.0,0.0,0.4117376275840675,1.0
0,1.0,0.0,0.5421291926909031,0.0,0.0,0.4167698439704556,1.0
0,0.5,1.0,0.6173277077533108,0.0,0.0,0.5373931885097546,1.0
0,0.5,1.0,0.44034960864719086,0.0,0.0,0.4740870124718861,1.0
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.4832563751796682,1.0
1,1.0,1.0,0.584289009059101,0.0,0.0,0.43828637974458046,1.0
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.4483469373725304,1.0
0,1.0,0.0,0.42391839883370597,0.125,0.0,0.46878539403368413,1.0
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.50943500827718,1.0
0,1.0,0.0,0.4160650722164084,0.0,0.0,0.4599876370181719,1.0
0,0.5,1.0,0.5579035407552049,0.125,0.0,0.5221747008933499,1.0
0,1.0,1.0,0.6440067577201629,0.0,0.0,0.39492446436253303,1.0
1,0.5,1.0,0.3192163198209954,0.125,0.16666666666666666,0.515770221625511,1.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.4064512868764628,1.0
0,1.0,0.0,0.4978259932790342,0.375,0.16666666666666666,0.5312146059569067,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.31470273054005093,0.5
1,0.0,0.0,0.5533351189055027,0.125,0.0,0.6455065498742252,0.5
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,1.0
1,1.0,1.0,0.6068484163993966,0.0,0.0,0.43828637974458046,1.0
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
1,0.5,0.0,0.5579035407552049,0.125,0.16666666666666666,0.5694276121875772,1.0
1,0.5,0.0,0.3966623340983409,0.0,0.3333333333333333,0.4895936900036676,1.0
0,0.5,1.0,0.5353177329359075,0.0,0.0,0.4895936900036676,1.0
0,1.0,0.0,0.35817933262972357,0.0,0.3333333333333333,0.5294376382632878,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,0.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.3836826214666587,0.5
0,1.0,1.0,0.5289318002833451,0.0,0.0,0.41975119086524604,1.0
0,1.0,0.0,0.4978259932790342,0.125,0.16666666666666666,0.4983091627838716,1.0
0,1.0,1.0,0.3966623340983409,0.125,0.16666666666666666,0.5192082852064193,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.36814570743360975,1.0
1,0.5,0.0,0.4978259932790342,0.125,0.0,0.5373931885097546,1.0
1,0.5,0.0,0.40799002034336385,0.0,0.0,0.5373931885097546,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.4483469373725304,1.0
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.5477878099218253,1.0
1,1.0,0.0,0.4978259932790342,0.125,0.0,0.5118652871156263,1.0
1,0.5,0.0,0.5987240403310208,0.125,0.0,0.5373931885097546,1.0
0,1.0,1.0,0.3866391952087103,0.0,0.0,0.3360274863599648,1.0
0,0.0,1.0,0.6376558435166434,0.125,0.0,0.5980092134164882,1.0
1,0.0,0.0,0.3662656893461075,0.125,0.3333333333333333,0.663972513630626,1.0
0,1.0,0.0,0.42391839883370597,0.25,0.3333333333333333,0.5721802927901016,1.0
1,0.5,0.0,0.44778803129651024,0.25,0.5,0.515770221625511,1.0
0,0.0,1.0,0.7139731445080961,0.125,0.6666666666666666,0.7476408695413723,1.0
0,0.5,1.0,0.5421291926909031,0.0,0.0,0.4740870124718861,1.0
1,0.5,0.0,0.6123987547851958,0.125,0.16666666666666666,0.5429282407860633,1.0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4664848597225169,1.0
0,1.0,1.0,0.45626973624712763,0.125,0.0,0.4064512868764628,1.0
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.4895936900036676,1.0
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.45519245059368446,1.0
1,0.0,1.0,0.32945315255386226,0.0,0.3333333333333333,0.6339163745906478,1.0
1,0.5,0.0,0.3636766023383753,0.0,0.16666666666666666,0.5182236662660242,1.0
1,0.0,1.0,0.5579035407552049,0.0,0.0,0.5477878099218253,1.0
1,1.0,0.0,0.3390462187492944,0.25,0.16666666666666666,0.5172409540933649,0.0
1,0.0,1.0,0.6494195154377587,0.0,0.0,0.5626065760269885,1.0
0,0.5,1.0,0.5705895260910279,0.125,0.3333333333333333,0.552772643984155,1.0
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5187157304845567,1.0
0,0.0,1.0,0.5353177329359075,0.0,0.0,0.552772643984155,0.0
1,0.0,1.0,0.6312386886545315,0.125,0.0,0.6424642011431085,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
1,1.0,1.0,0.5289318002833451,0.0,0.0,0.42845836148554584,0.0
0,0.0,1.0,0.7236435489390141,0.0,0.0,0.5477878099218253,1.0
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.5893723924921064,1.0
1,0.5,0.0,0.6376558435166434,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
1,0.0,1.0,0.6264965261228748,0.0,0.0,0.5477878099218253,1.0
0,1.0,1.0,0.5579035407552049,0.0,0.0,0.4483469373725304,1.0
0,0.0,1.0,0.6209702814681355,0.0,0.0,0.5767702009858355,1.0
0,0.5,1.0,0.6264965261228748,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
0,1.0,1.0,0.5794308998041521,0.0,0.0,0.3270734992848313,1.0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,1.0
0,0.0,1.0,0.667162051622284,0.0,0.0,0.5477878099218253,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3820416215025624,0.5
1,1.0,0.0,0.22382443806614505,0.25,0.16666666666666666,0.5172409540933649,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.36814570743360975,1.0
0,1.0,1.0,0.5794308998041521,0.0,0.0,0.4599876370181719,1.0
1,0.5,0.0,0.5533351189055027,0.125,0.3333333333333333,0.552772643984155,1.0
1,0.5,0.0,0.44034960864719086,0.0,0.0,0.4967597181352573,0.0
0,1.0,0.0,0.43315207853187637,0.0,0.0,0.46920041173541244,1.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5916289642426651,1.0
0,0.5,1.0,0.5579035407552049,0.125,0.0,0.5221747008933499,1.0
0,1.0,1.0,0.5289318002833451,0.125,0.0,0.3195237280229036,1.0
0,1.0,1.0,0.43315207853187637,0.0,0.0,0.37495312082901455,1.0
1,1.0,0.0,0.3025785219266238,0.0,0.16666666666666666,0.48081135725068347,1.0
0,1.0,1.0,0.35449345011636557,0.625,0.3333333333333333,0.5850006231744665,1.0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,1.0
0,1.0,1.0,0.6376558435166434,0.0,0.0,0.4483469373725304,1.0
1,1.0,0.0,0.7083297053490174,0.0,0.0,0.4682757519139696,1.0
1,0.0,1.0,0.45626973624712763,0.125,0.0,0.6478248908169066,0.0
0,1.0,0.0,0.4978259932790342,0.375,0.16666666666666666,0.5312146059569067,1.0
1,0.0,0.0,0.5638056570361273,0.125,0.0,0.6455065498742252,1.0
0,0.0,1.0,0.6767077140108874,0.0,0.0,0.558774541820896,0.0
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.4483469373725304,1.0
1,1.0,1.0,0.35449345011636557,0.125,0.16666666666666666,0.5103684082298082,1.0
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5187157304845567,1.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.36814570743360975,1.0
0,0.0,1.0,0.662061375927365,0.0,0.0,0.5626065760269885,1.0
0,0.0,1.0,0.7745211236366147,0.0,0.0,0.5871664454279157,0.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.4483469373725304,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5007246140365249,0.0
1,0.0,0.0,0.6571603408131788,0.125,0.0,0.6253579602329997,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5039680314079383,1.0
0,0.0,0.0,0.45626973624712763,0.125,0.3333333333333333,0.6807836801695953,1.0
0,1.0,1.0,0.44778803129651024,0.0,0.0,0.4117376275840675,1.0
0,1.0,1.0,0.3866391952087103,0.0,0.0,0.4599876370181719,1.0
0,1.0,0.0,0.42391839883370597,0.0,0.0,0.39492446436253303,0.5
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.37846326917383455,0.5
0,1.0,0.0,0.5760816011568849,0.0,0.0,0.4682757519139696,1.0
1,0.0,0.0,0.3779565283814268,0.0,0.0,0.6404030247022602,1.0
0,0.0,1.0,0.3966623340983409,0.125,0.0,0.6527380875240476,0.0
1,0.5,0.0,0.5533351189055027,0.0,0.3333333333333333,0.5373931885097546,1.0
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.5477878099218253,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5252142463690634,1.0
1,1.0,1.0,0.4623461705678389,0.0,0.0,0.600375001533275,1.0
1,1.0,1.0,0.5289318002833451,0.0,0.0,0.39492446436253303,0.5
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
1,0.0,1.0,0.5705895260910279,0.0,0.0,0.5448043910802258,1.0
1,0.0,0.0,0.6571603408131788,0.125,0.0,0.6049388717624374,0.0
0,1.0,1.0,0.44778803129651024,0.0,0.0,0.37464203975759114,1.0
0,0.0,1.0,0.6209702814681355,0.0,0.0,0.5710297381149494,1.0
1,0.5,0.0,0.5579035407552049,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5294376382632878,0.5
1,0.5,0.0,0.5705895260910279,0.125,0.0,0.5373931885097546,1.0
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.42845836148554584,1.0
1,0.0,0.0,0.5353177329359075,0.0,0.0,0.6494195154377587,1.0
0,1.0,1.0,0.43315207853187637,0.0,0.0,0.42845836148554584,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3464032120058173,0.0
1,0.0,0.0,0.6068484163993966,0.0,0.16666666666666666,0.6046378629008248,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0.0
0,1.0,1.0,0.5931617940366414,0.0,0.0,0.39492446436253303,0.5
1,0.5,0.0,0.6376558435166434,0.0,0.0,0.4740870124718861,1.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.7020578379811453,1.0
0,1.0,1.0,0.584289009059101,0.0,0.0,0.43828637974458046,1.0
0,0.5,1.0,0.44034960864719086,0.25,0.16666666666666666,0.4795580903960572,1.0
1,0.5,0.0,0.3025785219266238,0.125,0.16666666666666666,0.5373931885097546,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0.0
0,1.0,1.0,0.3866391952087103,0.125,0.16666666666666666,0.3574588034684496,0.0
1,1.0,0.0,0.4978259932790342,0.0,0.3333333333333333,0.5251623727298073,0.0
0,1.0,0.0,0.5353177329359075,0.0,0.0,0.4599876370181719,1.0
1,0.5,0.0,0.3455320871135414,0.0,0.3333333333333333,0.5429282407860633,1.0
0,0.0,1.0,0.6123987547851958,0.0,0.0,0.5477878099218253,1.0
1,0.0,0.0,0.5353177329359075,0.0,0.0,0.6510563168073445,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5021740067115567,1.0
1,0.0,0.0,0.43315207853187637,0.0,0.3333333333333333,0.5871595862871148,0.0
1,0.0,0.0,0.5705895260910279,0.0,0.3333333333333333,0.6148255246732606,1.0
0,1.0,0.0,0.35449345011636557,0.5,0.3333333333333333,0.5665407176699173,1.0
0,1.0,0.0,0.3602944976272512,0.5,0.3333333333333333,0.5665407176699173,1.0
1,0.5,1.0,0.5475147250141573,0.125,0.0,0.5373931885097546,1.0
0,0.0,1.0,0.6376558435166434,0.125,0.0,0.6510563168073445,0.0
0,0.0,1.0,0.7139731445080961,0.0,0.0,0.5373931885097546,1.0
1,0.5,0.0,0.40799002034336385,0.125,0.0,0.5373931885097546,1.0
1,0.5,1.0,0.4978259932790342,0.0,0.0,0.4972463035581016,0.0
0,1.0,1.0,0.5533351189055027,0.125,0.16666666666666666,0.5204419095945336,1.0
1,0.5,1.0,0.34894368318324626,0.125,0.16666666666666666,0.575422801995535,1.0
1,0.0,1.0,0.3866391952087103,0.0,0.3333333333333333,0.656249213797818,0.0
0,0.5,1.0,0.4675096096866259,0.0,0.0,0.5373931885097546,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4135619907194409,0.5
1,1.0,1.0,0.43315207853187637,0.0,0.0,0.3464032120058173,0.0
1,1.0,0.0,0.43315207853187637,0.0,0.0,0.4064512868764628,1.0
0,0.0,1.0,0.6994517549420707,0.0,0.0,0.5477878099218253,1.0
1,0.0,0.0,0.6264965261228748,0.125,0.0,0.5792992429556261,0.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.7112289157385866,0.0
1,0.0,0.0,0.584289009059101,0.125,0.16666666666666666,0.6312386886545315,1.0
1,1.0,0.0,0.5705895260910279,0.125,0.0,0.5139137831991734,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
0,1.0,1.0,0.5897450537859864,0.0,0.0,0.42845836148554584,1.0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.4961343875757615,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
0,1.0,1.0,0.44778803129651024,0.25,0.0,0.5294376382632878,1.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.42845836148554584,1.0
0,1.0,0.0,0.5289318002833451,0.0,0.6666666666666666,0.5236656813522597,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0.0
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.4167698439704556,1.0
1,0.5,1.0,0.6994517549420707,0.0,0.0,0.4740870124718861,1.0
1,0.0,0.0,0.6526031125884773,0.25,0.0,0.5890794445283286,1.0
1,0.0,1.0,0.5705895260910279,0.0,0.0,0.5448137223607168,1.0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
0,1.0,1.0,0.3779565283814268,0.0,0.0,0.4483469373725304,1.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.5021740067115567,1.0
1,0.5,0.0,0.5579035407552049,0.0,0.0,0.4895936900036676,1.0
1,0.0,0.0,0.584289009059101,0.125,0.0,0.5980092134164882,1.0
0,1.0,0.0,0.4978259932790342,0.125,0.0,0.5007246140365249,0.0
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.43828637974458046,1.0
1,0.5,0.0,0.45626973624712763,0.125,0.16666666666666666,0.5599434405908574,1.0
1,0.0,0.0,0.584289009059101,0.125,0.16666666666666666,0.656249213797818,0.0
0,0.5,1.0,0.6571603408131788,0.0,0.0,0.5373931885097546,1.0
0,0.0,1.0,0.5705895260910279,0.0,0.0,0.5821039478488101,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.462104444153916,0.0
1,0.0,0.0,0.3966623340983409,0.0,0.3333333333333333,0.6312386886545315,1.0
0,0.5,1.0,0.6209702814681355,0.0,0.0,0.5035888565312506,1.0
1,0.0,1.0,0.6852129426187705,0.125,0.16666666666666666,0.6288284496418153,0.0
0,1.0,1.0,0.43315207853187637,0.0,0.0,0.4483469373725304,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.3360274863599648,1.0
1,0.0,0.0,0.6494195154377587,0.125,0.0,0.6253579602329997,0.0
0,1.0,1.0,0.6209702814681355,0.0,0.0,0.36814570743360975,1.0
0,1.0,0.0,0.4978259932790342,0.0,0.3333333333333333,0.39492446436253303,0.5
0,0.5,1.0,0.5760816011568849,0.125,0.0,0.5373931885097546,1.0
0,1.0,1.0,0.5705895260910279,0.125,0.16666666666666666,0.5294376382632878,1.0
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.5702736913393502,1.0
0,1.0,1.0,0.6312386886545315,0.0,0.0,0.0,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3464032120058173,0.0
1,0.0,1.0,0.6312386886545315,0.125,0.0,0.6027209183960396,0.0
1,0.5,0.0,0.44778803129651024,0.25,0.16666666666666666,0.55026334283178,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5836632787355046,1.0
0,1.0,1.0,0.6068484163993966,0.0,0.0,0.4483469373725304,1.0
1,0.0,1.0,0.5638056570361273,0.0,0.0,0.5477878099218253,0.0
0,1.0,1.0,0.5705895260910279,0.125,0.0,0.5078936030865394,1.0
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.42845836148554584,1.0
1,0.0,1.0,0.4675096096866259,0.0,0.0,0.5626065760269885,1.0
1,0.5,0.0,0.43315207853187637,0.125,0.3333333333333333,0.5828794417891092,0.0
1,0.0,0.0,0.5897450537859864,0.0,0.0,0.6867806947468754,1.0
0,1.0,0.0,0.584289009059101,0.125,0.8333333333333333,0.5665407176699173,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3270734992848313,1.0
1,1.0,0.0,0.4978259932790342,0.125,0.0,0.5067685847733391,0.5
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.4483469373725304,1.0
1,0.5,0.0,0.44778803129651024,0.125,0.3333333333333333,0.6081320527603298,1.0
0,1.0,1.0,0.5579035407552049,0.125,0.16666666666666666,0.4983091627838716,1.0
0,1.0,0.0,0.4623461705678389,0.125,0.0,0.5118652871156263,1.0
1,0.5,0.0,0.32945315255386226,0.25,0.16666666666666666,0.5777444618916184,1.0
0,0.5,1.0,0.4623461705678389,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,0.4675096096866259,0.125,0.0,0.49951692650738605,0.0
1,0.0,1.0,0.5987240403310208,0.125,0.0,0.5939371525276729,1.0
1,1.0,1.0,0.4160650722164084,0.125,0.16666666666666666,0.5084610876160014,0.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.4167698439704556,1.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.5118652871156263,1.0
0,0.0,1.0,0.6936065394812824,0.0,0.0,0.5693749075960219,1.0
0,0.5,1.0,0.6705468474367285,0.0,0.0,0.48128426950603415,0.5
1,0.0,0.0,0.42391839883370597,0.0,0.0,0.624236700310742,1.0
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.42845836148554584,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3836826214666587,0.5
1,0.0,1.0,1.0,0.0,0.0,0.5599434405908574,1.0
0,1.0,1.0,0.6440067577201629,0.0,0.0,0.3330289035486952,1.0
1,0.0,1.0,0.5475147250141573,0.0,0.0,0.5626065760269885,0.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.0,1.0
0,1.0,0.0,0.35449345011636557,0.375,0.3333333333333333,0.5541822734678037,1.0
1,0.5,0.0,0.4978259932790342,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.43828637974458046,1.0
0,0.5,1.0,0.5421291926909031,0.125,0.16666666666666666,0.5429282407860633,1.0
0,1.0,0.0,0.5947186662152916,0.0,0.8333333333333333,0.5807978374617785,1.0
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5118652871156263,1.0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4167698439704556,1.0
1,0.0,0.0,0.44778803129651024,0.0,0.0,0.6100415266275235,0.0
0,1.0,0.0,0.3025785219266238,0.375,0.3333333333333333,0.5541822734678037,1.0
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.600375001533275,1.0
1,1.0,0.0,0.22382443806614505,0.25,0.16666666666666666,0.5172409540933649,0.0
1,0.0,1.0,0.6264965261228748,0.125,0.0,0.6209702814681355,0.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.42845836148554584,1.0
1,0.0,1.0,0.667162051622284,0.0,0.0,0.5744411836158962,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3774141876810806,1.0
1,1.0,0.0,0.44034960864719086,0.0,0.0,0.3774141876810806,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
1,0.5,0.0,0.3966623340983409,0.0,0.16666666666666666,0.5261635414246925,1.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.45688549586933636,1.0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.4135619907194409,0.5
0,1.0,0.0,0.3966623340983409,0.0,0.0,0.3129121338702435,0.5
0,0.5,1.0,0.44778803129651024,0.25,0.0,0.6173277077533108,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
0,1.0,0.0,0.5475147250141573,0.125,0.16666666666666666,0.5067685847733391,0.5
0,0.5,1.0,0.44034960864719086,0.0,0.0,0.4895936900036676,1.0
0,0.0,1.0,0.6767077140108874,0.0,0.3333333333333333,0.6599819216588341,0.0
1,0.0,1.0,0.6376558435166434,0.25,0.0,0.6674807072519813,1.0
0,1.0,1.0,0.5897450537859864,0.0,0.0,0.3464032120058173,0.0
0,0.0,1.0,0.6209702814681355,0.0,0.0,0.5321070285171874,1.0
0,1.0,1.0,0.5705895260910279,0.0,0.0,0.37464203975759114,1.0
1,1.0,1.0,0.4160650722164084,0.125,0.0,0.43828637974458046,1.0
0,0.5,1.0,0.5475147250141573,0.25,0.0,0.6173277077533108,1.0
0,0.5,1.0,0.45626973624712763,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4064512868764628,1.0
0,1.0,1.0,0.6033376658922499,0.0,0.0,0.4483469373725304,1.0
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.5916289642426651,1.0
1,0.5,0.0,0.5897450537859864,0.125,0.16666666666666666,0.5777444618916184,1.0
0,0.0,1.0,0.5421291926909031,0.125,0.0,0.5916289642426651,1.0
0,0.5,1.0,0.7415151678247202,0.0,0.0,0.4740870124718861,1.0
1,0.5,1.0,0.5421291926909031,0.0,0.0,0.4895936900036676,1.0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,1.0
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.4064512868764628,1.0
0,1.0,1.0,0.4527208925330543,0.0,0.0,0.4483469373725304,1.0
1,1.0,0.0,0.3966623340983409,0.0,0.0,0.46940729026076045,1.0
0,1.0,0.0,0.6033376658922499,0.125,1.0,0.5850006231744665,1.0
1,0.0,1.0,0.5705895260910279,0.0,0.16666666666666666,1.0,0.0
